id,name,category,specialises_in,address,area,area_detail,city,country,price_tier,price_guide,access,instagram,website,materials,occasions,multiple_locations,status,note,last_reviewed
linh-phung,Linh Phung,Bridal,,111 Hoàng Văn Thụ,Phú Nhuận,Phú Nhuận,Ho Chi Minh City,Vietnam,premium,RTW $307–583,by appointment,https://instagram.com/linhphung.official,https://linhphungbrand.com,,,,confirm-first,"Romantic heritage áo dài + white bridal ('Légende Blanche'); RTW sells online, bridal on inquiry. Call ahead — visit policy unpublished.",2026-08-28
ao-dai-couture-by-anna-hanh,Áo Dài Couture by Anna Hạnh,Bridal,,New World Studio (appt only),D1,D1,Ho Chi Minh City,Vietnam,couture,"bridal $1,000–5,000",by appointment,https://instagram.com/aodaicouturebyannahanh,https://aodai.byfas.com,,,,recorded,"Couture áo dài by Anna Hạnh Lê, HCMC Áo Dài Association president — hand embroidery & beading. Custom can need up to 6 months.",2026-08-28
ao-dai-minh-chau,Áo Dài Minh Châu,Bridal,,"835 Lê Hồng Phong, P.12",Q10,Q10,Ho Chi Minh City,Vietnam,premium,15–20M₫,walk-in store,,,,,,recorded,"Đặng Trọng Minh Châu's ornate, stage-presence bridal áo dài — the 'premium but buyable' name since 2009. MTM 10–15 days, longer in season.",2026-08-28
lahava,LAHAVA,Bridal,,84 Nguyễn Văn Trỗi,Phú Nhuận,Phú Nhuận,Ho Chi Minh City,Vietnam,premium,6–14M₫,walk-in store,,https://lahava.vn,,,,recorded,"Own design-to-retail house — polished premium MTM áo dài at honest published prices, ~2–3 weeks.",2026-08-28
quyen-nguyen-bridal,Quyên Nguyễn Bridal,Bridal,,115 Hồ Văn Huê,Phú Nhuận,Phú Nhuận,Ho Chi Minh City,Vietnam,mid,MTM 2.2–7M₫,walk-in store,,https://quyennguyen.vn,,,,recorded,"Trend-current bridal áo dài on the Hồ Văn Huê strip — published MTM prices, 10–15 days. The value pick.",2026-08-28
ao-dai-thim-ba,Áo Dài Thím Ba,Bridal,,32/4 Nguyễn Cửu Vân,Bình Thạnh,Bình Thạnh,Ho Chi Minh City,Vietnam,mid,0.75–4.8M₫,walk-in store,,https://aodaithimba.com,,,,recorded,"Silk-first RTW & quick-MTM áo dài cưới to own from 750k₫ — the budget-smart door, near the D1 edge.",2026-08-28
phu-kien-cuoi-minh-tam,Phụ Kiện Cưới Minh Tâm,Bridal,,"36 Trần Quang Diệu, P.13",D3,D3,Ho Chi Minh City,Vietnam,mid,95–500k₫,walk-in store,,https://phukiencuoiminhtam.com,,,,recorded,"The finishing-touches stop: veils, lace & pearl gloves (95–215k₫), crowns, mấn sets — one walk-in covers the small accessories.",2026-08-28
long-beach-pearl,Long Beach Pearl,Bridal,,Vincom Đồng Khởi; also Saigon Centre,D1,D1 · Đồng Khởi,Ho Chi Minh City,Vietnam,premium,2M–100M₫,walk-in store,https://instagram.com/longbeachpearl,,,,yes,recorded,Vietnam's pearl house — crafts Miss International crowns; bridal pearl sets from accessible strands to South Sea.,2026-08-28
tierra-diamond,Tierra Diamond,Bridal,,2A-2B Cách Mạng Tháng 8,D1,D1,Ho Chi Minh City,Vietnam,premium,bands 5–20M₫,walk-in store,,https://www.tierra.vn,,,yes,recorded,"Modern natural-diamond bridal jewelry — custom design, private consult rooms, 15+ HCMC stores.",2026-08-28
montsand,MONTSAND,Womenswear,,Made-to-order online; stocked at MEAN BLVD & Cult Mia (London),Hanoi,Hanoi · online,Hanoi,Vietnam,luxury,"$530–1,000+",online only,https://instagram.com/montsand.official,https://montsand.com,,event,,recorded,"Formerly Lobbster (est. 2017) — romantic fluid draping, designed textiles; every piece made to order, ships worldwide.",2026-08-28
aeie-studios,AEIE Studios,Womenswear,,"Online; stocked at ap0cene, Sucker & REBORNE",Online,Online,Ho Chi Minh City,Vietnam,premium,$190–330,online only,https://instagram.com/aeie.studio,https://aeiestudios.com,,event; night,,recorded,Bold experimental femininity for the 'Saigon city girl' (est. 2018) — Grazia SG & Her World featured.,2026-08-28
chymeochy,CHYMEOCHY,Womenswear,,Online / DM (no public showroom),Online,Online,Ho Chi Minh City,Vietnam,premium,,online only,https://instagram.com/chymeochy,https://chymeochy.com,,event,,recorded,Occasionwear house since 2013 — flowing silhouettes + sculpted tailoring; steady celebrity clientele.,2026-08-28
rosee-de-matin,Rosee de Matin,Womenswear,,Online; stocked at MEAN BLVD & Cult Mia,Online,Online · VN,Vietnam,Vietnam,premium,,online only,https://instagram.com/roseedematin,,,event; bday,,recorded,"Handcrafted romance since 2015 — 3D florals, intricate embroidery, delicate lace.",2026-08-28
sissy-nation,Sissy Nation,Womenswear,,Online; stocked at MEAN BLVD & Ressalina,Online,Online,Ho Chi Minh City,Vietnam,premium,,online only,https://instagram.com/sissynation,,,event; bday,,recorded,'Princess fantasy' gowns — romantic silhouettes in serious fabrics; the Phantom of the Opera collection went wide.,2026-08-28
tinh-atelier,TINH Atelier,Womenswear,,"Online; MEAN BLVD in-house label, also at The Viet Concept",Online,Online · VN,Vietnam,Vietnam,premium,,online only,https://instagram.com/tinh.atelier,,silk,,,recorded,"Silk & velvet contemporary RTW — ethereal, refined, modern Eastern sensibility.",2026-08-28
raffine,Raffiné,Womenswear,,"Online, ships internationally",Online,Online · VN,Vietnam,Vietnam,premium,,online only,https://instagram.com/raffine.official,https://raffine.co,silk,,,recorded,"Simplicity + elegance since 2016 — silk, chiffon and lace in clean minimalist lines.",2026-08-28
seo-studio,Seo Studio,Womenswear,,105B6 Phạm Ngọc Thạch; also 96 Cầu Giấy,Hanoi,Hanoi,Hanoi,Vietnam,mid,,walk-in store,https://instagram.com/seostudio_,,,bday,yes,confirm-first,"VN TikTok's coquette leader 2026 — ribbons, bows, corset tops, silk skirts; ships worldwide. Hanoi only.",2026-08-28
dear-jose,Dear José,Womenswear,,Online since ~2018,Online,Online,Ho Chi Minh City,Vietnam,mid,,online only,https://instagram.com/dearjose.xo,,,bday,,recorded,"Feminine daily-to-occasion in soft pastels + accessories; MEAN BLVD-featured, a Lemon8 haul favourite.",2026-08-28
ther-gab,Ther Gab,Accessories,,Online; in Singapore via Sift & Pick,Online,Online · VN,Vietnam,Vietnam,premium,limited editions,online only,https://instagram.com/ther.gab,,,,,recorded,"Sculptural limited-edition bags shaped after Vietnamese folk objects — bánh giầy, boats (est. 2022). Bazaar VN SS26 pick.",2026-08-28
dottie,Dottie,Womenswear,,170 Nguyễn Trãi; also 26 Lê Văn Sỹ (Q3) + The New Playground,D1 / D3,D1 / D3,Ho Chi Minh City,Vietnam,mid,,walk-in store,,,,bday,yes,recorded,"Dreamy 'tiểu thư' feminine — embroidered babydoll tops, tiered A-line skirts.",2026-08-28
bunny-hill-concept,Bunny Hill Concept,Womenswear,,Trần Quang Diệu strip (street number unpublished — check IG),D3,D3 · P.14,Ho Chi Minh City,Vietnam,premium,,walk-in store,,,,,,confirm-first,"Gallery-like boutique — minimalist chic, calculated tailoring; ELLE VN & Her World 2026 picks.",2026-08-28
latui-atelier,LATUI Atelier,Womenswear,,Stocked at Rue Miche (9B Phùng Khắc Khoan + L'Édition),D1,D1,Ho Chi Minh City,Vietnam,premium,,sold via a stockist or hub,https://instagram.com/latui.atelier,,,night,,recorded,Avant-garde Y2K by Xi Quan Le (est. 2018) — worn by Rosé of BLACKPINK and J Balvin.,2026-08-28
mean-blvd,MEAN BLVD,Market,,"2F Diamond Plaza, 34 Lê Duẩn",D1,D1 · Bến Nghé,Ho Chi Minh City,Vietnam,none,,walk-in store,,,,,,recorded,"First physical store of the 139-designer online platform — one roof for MONTSAND, Rosee de Matin, Sissy Nation, TINH and more.",2026-08-28
cho-ba-chieu,Chợ Bà Chiểu,Market,,"Bùi Hữu Nghĩa & Diên Hồng, P.1",Bình Thạnh,Bình Thạnh · P.1,Ho Chi Minh City,Vietnam,none,,walk-in store,,,circular,,,recorded,"Old-Saigon market; đồ si (secondhand) racks, fabric & shoes in the west wing. Kiosks shut ~19:00.",2026-08-28
